atomic_stat,avg_odds,bets_with_units,direction,expert_name,losses,market_type,n,net_units,odds_count,odds_sum,pushes,roi,source_id,total_stake,units_missing_count,wilson_lower,win_pct,wins
,175.5,2,WSH,KD850,1,moneyline,2,0.544,2,351.0,0,0.3751724137931035,bettingpros_experts,1.45,0,0.0945,0.5,1
steals,-150.0,2,OVER,KD850,2,player_prop,2,-2.4,2,-300.0,0,-1.0,bettingpros_experts,2.4,0,0.0,0.0,0
,5.5,2,CHC,KD850,2,spread,2,-1.96,2,11.0,0,-1.0,bettingpros_experts,1.96,0,0.0,0.0,0
,-27.5,2,CHI,KD850,0,spread,2,1.81,2,-55.0,0,0.8264840182648402,bettingpros_experts,2.19,0,0.3424,1.0,2
,-3.0,2,CLE,KD850,0,spread,2,1.9739999999999998,2,-6.0,0,0.972413793103448,bettingpros_experts,2.0300000000000002,0,0.3424,1.0,2
,-200.5,2,MIA,KD850,1,spread,2,-0.544,2,-401.0,0,-0.21417322834645672,bettingpros_experts,2.54,0,0.0945,0.5,1
,4.5,2,MIL,KD850,1,spread,2,0.038000000000000034,2,9.0,0,0.019387755102040834,bettingpros_experts,1.96,0,0.0945,0.5,1
,162.5,2,NYK,KD850,2,spread,2,-1.5299999999999998,2,325.0,0,-1.0,bettingpros_experts,1.5299999999999998,0,0.0,0.0,0
,-567.5,2,OKC,KD850,0,spread,2,0.6439999999999999,2,-1135.0,0,0.19223880597014922,bettingpros_experts,3.35,0,0.3424,1.0,2
,-62.5,2,POR,KD850,1,spread,2,-0.2829999999999999,2,-125.0,0,-0.12412280701754383,bettingpros_experts,2.28,0,0.0945,0.5,1
,106.0,2,BOS,Kev,1,spread,2,0.05499999999999994,2,212.0,0,0.028350515463917494,bettingpros_experts,1.94,0,0.0945,0.5,1
points,-116.5,2,UNDER,Larry Hartstein,2,player_prop,2,-2.1500000000000004,2,-233.0,0,-1.0,sportsline,2.1500000000000004,0,0.0,0.0,0
points_assists,-109.5,2,OVER,Larry Hartstein,1,player_prop,2,-0.09600000000000009,2,-219.0,0,-0.04593301435406703,sportsline,2.09,0,0.0945,0.5,1
,-12.5,2,BKN,LineStepper247,2,spread,2,-2.1100000000000003,2,-25.0,0,-1.0,bettingpros_experts,2.1100000000000003,0,0.0,0.0,0
,-130.5,2,BOS,LineStepper247,1,spread,2,-0.2550000000000001,2,-261.0,0,-0.11283185840707971,bettingpros_experts,2.26,0,0.0945,0.5,1
,4.0,2,DAL,LineStepper247,1,spread,2,0.040000000000000036,2,8.0,0,0.02040816326530614,bettingpros_experts,1.96,0,0.0945,0.5,1
,-1.5,2,LAL,LineStepper247,1,spread,2,-0.019000000000000017,2,-3.0,0,-0.00945273631840797,bettingpros_experts,2.01,0,0.0945,0.5,1
,-112.5,2,UNDER,LineStepper247,0,total,2,1.885,2,-225.0,0,0.8891509433962264,bettingpros_experts,2.12,0,0.3424,1.0,2
,-174.5,2,AWAY,Matt Severance,1,moneyline,2,-0.544,2,-349.0,0,-0.21333333333333337,sportsline,2.55,0,0.0945,0.5,1
,-168.0,2,OKC,Matt Severance,0,moneyline,2,1.49,2,-336.0,0,0.596,sportsline,2.5,0,0.3424,1.0,2
,-142.0,2,WAS,Matt Severance,1,moneyline,2,-0.3360000000000001,2,-284.0,0,-0.14358974358974363,sportsline,2.34,0,0.0945,0.5,1
,-112.0,2,BOS,Matt Severance,1,spread,2,-0.1110000000000001,2,-224.0,0,-0.05235849056603778,sportsline,2.12,0,0.0945,0.5,1
,-106.5,2,DEN,Matt Severance,0,spread,2,1.934,2,-213.0,0,0.9388349514563106,sportsline,2.06,0,0.3424,1.0,2
,-114.0,2,HOME,Matt Severance,2,spread,2,-2.14,2,-228.0,0,-1.0,sportsline,2.14,0,0.0,0.0,0
,-111.0,2,LAL,Matt Severance,2,spread,2,-2.1100000000000003,2,-222.0,0,-1.0,sportsline,2.1100000000000003,0,0.0,0.0,0
,-105.0,1,MEM,Matt Severance,0,spread,2,0.971,1,-105.0,0,0.9519607843137254,sportsline,1.02,1,0.3424,1.0,2
,47.5,2,IND,Micah Roberts,2,moneyline,2,-1.7799999999999998,2,95.0,0,-1.0,sportsline,1.7799999999999998,0,0.0,0.0,0
,-110.0,2,ATL,Micah Roberts,0,spread,2,1.91,2,-220.0,0,0.9095238095238094,sportsline,2.1,0,0.3424,1.0,2
,-107.5,2,AWAY,Micah Roberts,1,spread,2,-0.07900000000000007,2,-215.0,0,-0.038164251207729497,sportsline,2.0700000000000003,0,0.0945,0.5,1
,-113.0,2,BOS,Micah Roberts,1,spread,2,-0.12400000000000011,2,-226.0,0,-0.0584905660377359,sportsline,2.12,0,0.0945,0.5,1
,-111.5,2,DEN,Micah Roberts,2,spread,2,-2.1100000000000003,2,-223.0,0,-1.0,sportsline,2.1100000000000003,0,0.0,0.0,0
,-109.5,2,DET,Micah Roberts,0,spread,2,1.9089999999999998,2,-219.0,0,0.9133971291866029,sportsline,2.09,0,0.3424,1.0,2
,-111.5,2,SAS,Micah Roberts,0,spread,2,1.8860000000000001,2,-223.0,0,0.8980952380952382,sportsline,2.1,0,0.3424,1.0,2
assists,-140.0,2,UNDER,Miguel,1,player_prop,2,-0.33499999999999996,2,-280.0,0,-0.14316239316239315,bettingpros_experts,2.34,0,0.0945,0.5,1
pts_reb_ast,-117.0,2,OVER,Miguel,2,player_prop,2,-2.16,2,-234.0,0,-1.0,bettingpros_experts,2.16,0,0.0,0.0,0
,-121.5,2,LAL,Miguel,0,spread,2,1.809,2,-243.0,0,0.826027397260274,bettingpros_experts,2.19,0,0.3424,1.0,2
,3.5,2,NYK,Miguel,1,spread,2,0.038000000000000034,2,7.0,0,0.01928934010152286,bettingpros_experts,1.97,0,0.0945,0.5,1
,-105.0,2,PHX,Miguel,0,spread,2,1.955,2,-210.0,0,0.9536585365853659,bettingpros_experts,2.05,0,0.3424,1.0,2
,-108.0,2,POR,Miguel,0,spread,2,1.927,2,-216.0,0,0.9264423076923077,bettingpros_experts,2.08,0,0.3424,1.0,2
,-145.0,2,SAS,Miguel,1,spread,2,-0.364,2,-290.0,0,-0.15423728813559323,bettingpros_experts,2.36,0,0.0945,0.5,1
,-117.5,2,TOR,Miguel,1,spread,2,-0.14200000000000002,2,-235.0,0,-0.06604651162790699,bettingpros_experts,2.15,0,0.0945,0.5,1
,0.0,2,OVER,Miguel,2,total,2,-2.0,2,0.0,0,-1.0,bettingpros_experts,2.0,0,0.0,0.0,0
,-3.5,2,UNDER,Miguel,2,total,2,-2.04,2,-7.0,0,-1.0,bettingpros_experts,2.04,0,0.0,0.0,0
,-169.0,2,DET,Mike Barner,1,moneyline,2,-0.503,2,-338.0,0,-0.20039840637450201,sportsline,2.51,0,0.0945,0.5,1
,-142.5,2,HOU,Mike Barner,1,moneyline,2,-0.34199999999999997,2,-285.0,0,-0.14615384615384616,sportsline,2.34,0,0.0945,0.5,1
,-149.5,2,MIL,Mike Barner,0,moneyline,2,1.6099999999999999,2,-299.0,0,0.6708333333333333,sportsline,2.4,0,0.3424,1.0,2
,-144.0,2,PHI,Mike Barner,2,moneyline,2,-2.36,2,-288.0,0,-1.0,sportsline,2.36,0,0.0,0.0,0
,-8.5,2,OVER,Mike Barner,1,player_prop,2,-0.06600000000000006,2,-17.0,0,-0.031884057971014526,sportsline,2.07,0,0.0945,0.5,1
points_assists,-119.0,2,OVER,Mike Barner,1,player_prop,2,-0.17200000000000004,2,-238.0,0,-0.07926267281105993,sportsline,2.17,0,0.0945,0.5,1
points_rebounds,-112.5,2,OVER,Mike Barner,2,player_prop,2,-2.12,2,-225.0,0,-1.0,sportsline,2.12,0,0.0,0.0,0
rebounds,-135.0,2,UNDER,Mike Barner,1,player_prop,2,-0.29599999999999993,2,-270.0,0,-0.12925764192139735,sportsline,2.29,0,0.0945,0.5,1
,-110.0,2,CLE,Mike Barner,0,spread,2,1.91,2,-220.0,0,0.9095238095238094,sportsline,2.1,0,0.3424,1.0,2
,-110.5,2,DAL,Mike Barner,2,spread,2,-2.1,2,-221.0,0,-1.0,sportsline,2.1,0,0.0,0.0,0
,-111.0,2,DEN,Mike Barner,1,spread,2,-0.10400000000000009,2,-222.0,0,-0.04928909952606639,sportsline,2.1100000000000003,0,0.0945,0.5,1
,-112.5,2,GSW,Mike Barner,1,spread,2,-0.12,2,-225.0,0,-0.056603773584905655,sportsline,2.12,0,0.0945,0.5,1
,-112.5,2,OKC,Mike Barner,1,spread,2,-0.12,2,-225.0,0,-0.056603773584905655,sportsline,2.12,0,0.0945,0.5,1
pts_reb_ast,-118.0,2,OVER,Mr. B,1,player_prop,2,-0.16400000000000015,2,-236.0,0,-0.07557603686635951,bettingpros_experts,2.17,0,0.0945,0.5,1
,-128.5,2,MIA,Mr. B,1,spread,2,-0.22899999999999998,2,-257.0,0,-0.10269058295964124,bettingpros_experts,2.23,0,0.0945,0.5,1
,-107.5,2,OVER,Mr. B,2,total,2,-2.0700000000000003,2,-215.0,0,-1.0,bettingpros_experts,2.0700000000000003,0,0.0,0.0,0
,-505.5,2,LAC,MyPicksWithNoResearch,0,moneyline,2,0.683,2,-1011.0,0,0.20572289156626505,bettingpros_experts,3.3200000000000003,0,0.3424,1.0,2
,-127.0,2,MIA,MyPicksWithNoResearch,2,moneyline,2,-2.48,2,-254.0,0,-1.0,bettingpros_experts,2.48,0,0.0,0.0,0
,-32.5,2,PHI,MyPicksWithNoResearch,0,moneyline,2,1.832,2,-65.0,0,0.8442396313364056,bettingpros_experts,2.17,0,0.3424,1.0,2
,-194.0,2,SAC,MyPicksWithNoResearch,1,moneyline,2,-0.31999999999999995,1,-194.0,0,-0.1379310344827586,bettingpros_experts,2.3200000000000003,0,0.0945,0.5,1
,-127.0,2,TOR,MyPicksWithNoResearch,1,moneyline,2,-0.2380000000000001,2,-254.0,0,-0.10625000000000004,bettingpros_experts,2.24,0,0.0945,0.5,1
,-145.5,2,PHI,MyPicksWithNoResearch,1,spread,2,-0.3330000000000001,2,-291.0,0,-0.14230769230769236,bettingpros_experts,2.34,0,0.0945,0.5,1
,-112.0,2,OVER,MyPicksWithNoResearch,0,total,2,1.8860000000000001,2,-224.0,0,0.8938388625592416,bettingpros_experts,2.1100000000000003,0,0.3424,1.0,2
,-12.5,2,ATL,OddsTrader AI,2,moneyline,2,-6.7,2,-25.0,0,-1.0,oddstrader,6.7,0,0.0,0.0,0
,-135.0,2,MIL,Pana10,1,moneyline,2,-0.4690000000000001,2,-270.0,0,-0.18987854251012148,bettingpros_experts,2.47,0,0.0945,0.5,1
points,-112.5,2,UNDER,Pana10,1,player_prop,2,-0.12,2,-225.0,0,-0.056603773584905655,bettingpros_experts,2.12,0,0.0945,0.5,1
reb_ast,-135.0,2,OVER,Propmaster71,1,player_prop,2,-0.30099999999999993,2,-270.0,0,-0.1308695652173913,bettingpros_experts,2.3,0,0.0945,0.5,1
,127.0,2,UTA,Stephen Oh,1,moneyline,2,0.2340000000000001,2,254.0,0,0.13295454545454552,sportsline,1.76,0,0.0945,0.5,1
points,-121.5,2,UNDER,Stephen Oh,0,player_prop,2,1.803,2,-243.0,0,0.8232876712328765,sportsline,2.1900000000000004,0,0.3424,1.0,2
steals,124.5,2,OVER,Stephen Oh,2,player_prop,2,-1.78,2,249.0,0,-1.0,sportsline,1.78,0,0.0,0.0,0
,-110.0,2,BOS,Stephen Oh,2,spread,2,-2.1,2,-220.0,0,-1.0,sportsline,2.1,0,0.0,0.0,0
,-109.0,2,NYK,Stephen Oh,1,spread,2,-0.08500000000000008,2,-218.0,0,-0.04066985645933018,sportsline,2.09,0,0.0945,0.5,1
,-111.0,2,OVER,Stephen Oh,1,team_total,2,-0.1050000000000001,2,-222.0,0,-0.049763033175355485,sportsline,2.1100000000000003,0,0.0945,0.5,1
points,-117.5,2,PLAYER_OVER,The Propfessor,0,player_prop,2,1.838,2,-235.0,0,0.8509259259259259,action,2.16,0,0.3424,1.0,2
,-173.5,2,TOR,TheDevil,2,moneyline,2,-2.52,2,-347.0,0,-1.0,bettingpros_experts,2.52,0,0.0,0.0,0
,-121.0,2,OKC,Tim J,0,spread,2,1.815,2,-242.0,0,0.8287671232876712,bettingpros_experts,2.19,0,0.3424,1.0,2
,-124.0,2,UTA,Tim J,0,spread,2,1.7959999999999998,2,-248.0,0,0.8126696832579184,bettingpros_experts,2.21,0,0.3424,1.0,2
points,-15.0,2,PLAYER_OVER,Top Shelf Action 🥃,0,player_prop,2,1.869,2,-30.0,0,0.8774647887323944,action,2.13,0,0.3424,1.0,2
,-110.5,2,BKN,Zack Cimini,0,spread,2,1.9,2,-221.0,0,0.9047619047619047,sportsline,2.1,0,0.3424,1.0,2
,-111.0,2,CHI,Zack Cimini,1,spread,2,-0.1050000000000001,2,-222.0,0,-0.049763033175355485,sportsline,2.1100000000000003,0,0.0945,0.5,1
,-113.5,2,DEN,Zack Cimini,1,spread,2,-0.12400000000000011,2,-227.0,0,-0.058215962441314606,sportsline,2.13,0,0.0945,0.5,1
,-112.0,2,IND,Zack Cimini,2,spread,2,-2.12,2,-224.0,0,-1.0,sportsline,2.12,0,0.0,0.0,0
,-109.0,2,OKC,Zack Cimini,1,spread,2,-0.08500000000000008,2,-218.0,0,-0.04066985645933018,sportsline,2.09,0,0.0945,0.5,1
pts_reb,-146.0,3,OVER,akelder15,1,player_prop,3,-0.3630000000000001,3,-438.0,1,-0.10254237288135595,bettingpros_experts,3.54,0,0.0945,0.5,1
pts_reb_ast,-119.0,2,UNDER,akelder15,0,player_prop,2,1.83,2,-238.0,0,0.8433179723502304,bettingpros_experts,2.17,0,0.3424,1.0,2
threes,-317.5,2,OVER,akelder15,1,player_prop,2,-0.9970000000000001,2,-635.0,0,-0.33344481605351173,bettingpros_experts,2.99,0,0.0945,0.5,1
pts_ast,-4.5,2,OVER,allcylinderscars,0,player_prop,2,1.968,2,-9.0,0,0.9600000000000001,bettingpros_experts,2.05,0,0.3424,1.0,2
rebounds,-124.5,2,UNDER,allcylinderscars,0,player_prop,2,1.791,2,-249.0,0,0.8067567567567568,bettingpros_experts,2.2199999999999998,0,0.3424,1.0,2
threes,-44.5,2,OVER,allcylinderscars,1,player_prop,2,-0.2819999999999999,2,-89.0,0,-0.12368421052631574,bettingpros_experts,2.2800000000000002,0,0.0945,0.5,1
points,-130.0,2,UNDER,andrewanto1296,1,player_prop,2,-0.2609999999999999,2,-260.0,0,-0.11548672566371677,bettingpros_experts,2.26,0,0.0945,0.5,1
,1918.0,2,HOU,bettor69377,1,moneyline,2,0.506,2,3836.0,0,0.3395973154362416,bettingpros_experts,1.49,0,0.0945,0.5,1
pts_ast,-149.0,2,OVER,bettor69377,1,player_prop,2,-0.3869999999999999,2,-298.0,0,-0.1619246861924686,bettingpros_experts,2.3899999999999997,0,0.0945,0.5,1
pts_reb,-173.0,2,OVER,bettor69377,0,player_prop,2,1.476,2,-346.0,0,0.5857142857142857,bettingpros_experts,2.52,0,0.3424,1.0,2
pts_reb_ast,-217.5,2,UNDER,bettor69377,0,player_prop,2,1.264,2,-435.0,0,0.4596363636363636,bettingpros_experts,2.75,0,0.3424,1.0,2
reb_ast,-143.5,2,UNDER,bettor69377,1,player_prop,2,-0.355,2,-287.0,0,-0.15106382978723407,bettingpros_experts,2.3499999999999996,0,0.0945,0.5,1
,-201.0,2,OKC,bettor69377,1,spread,2,-0.568,2,-402.0,0,-0.22101167315175094,bettingpros_experts,2.5700000000000003,0,0.0945,0.5,1
,-143.0,2,ORL,bettor69377,1,spread,2,-0.355,2,-286.0,0,-0.1504237288135593,bettingpros_experts,2.36,0,0.0945,0.5,1
,-179.0,2,TOR,bettor69377,1,spread,2,-0.5199999999999999,2,-358.0,0,-0.20634920634920634,bettingpros_experts,2.5199999999999996,0,0.0945,0.5,1
points,-117.5,2,UNDER,bettor70653,1,player_prop,2,-0.16400000000000015,2,-235.0,0,-0.075925925925926,bettingpros_experts,2.16,0,0.0945,0.5,1
pts_reb,-2.5,2,UNDER,bettor70653,1,player_prop,2,-0.025000000000000133,2,-5.0,0,-0.012376237623762443,bettingpros_experts,2.02,0,0.0945,0.5,1
,-120.0,2,OVER,bettor70653,1,total,2,-0.18200000000000005,2,-240.0,0,-0.08348623853211011,bettingpros_experts,2.18,0,0.0945,0.5,1
reb_ast,-536.0,2,OVER,bettor73790,1,player_prop,2,-1.327,2,-1072.0,0,-0.3984984984984985,bettingpros_experts,3.33,0,0.0945,0.5,1
points,-119.5,2,OVER,bobwickoren,1,player_prop,2,-0.18500000000000005,2,-239.0,0,-0.08486238532110094,bettingpros_experts,2.18,0,0.0945,0.5,1
rebounds,-133.0,2,OVER,bobwickoren,2,player_prop,2,-2.2800000000000002,2,-266.0,0,-1.0,bettingpros_experts,2.2800000000000002,0,0.0,0.0,0
threes,-3.0,2,OVER,bobwickoren,1,player_prop,2,-0.019999999999999907,2,-6.0,0,-0.009900990099009854,bettingpros_experts,2.02,0,0.0945,0.5,1
,-117.5,2,NYK,bobwickoren,0,spread,2,1.8399999999999999,2,-235.0,0,0.8518518518518517,bettingpros_experts,2.16,0,0.3424,1.0,2
,600.0,2,19236,carmenciorra,1,moneyline,2,0.74,1,600.0,0,0.5736434108527132,bettingpros_experts,1.29,0,0.0945,0.5,1
,52.0,2,DAL,carmenciorra,0,moneyline,2,2.251,2,104.0,0,1.2862857142857143,bettingpros_experts,1.75,0,0.3424,1.0,2
,-114.0,1,HOU,carmenciorra,0,moneyline,2,0.939,1,-114.0,0,0.8775700934579438,bettingpros_experts,1.07,1,0.3424,1.0,2
,237.66666666666666,3,MIA,carmenciorra,1,moneyline,3,0.21600000000000008,3,713.0,1,0.10093457943925237,bettingpros_experts,2.14,0,0.0945,0.5,1
,170.0,2,POR,carmenciorra,2,moneyline,2,-1.52,2,340.0,0,-1.0,bettingpros_experts,1.52,0,0.0,0.0,0
,43.5,2,TOR,carmenciorra,0,moneyline,2,2.2279999999999998,2,87.0,0,1.2587570621468924,bettingpros_experts,1.77,0,0.3424,1.0,2
,-106.5,2,DEN,carmenciorra,1,spread,2,-0.05700000000000005,2,-213.0,0,-0.027669902912621384,bettingpros_experts,2.06,0,0.0945,0.5,1
,-110.0,2,LAC,carmenciorra,1,spread,2,-0.09400000000000008,2,-220.0,0,-0.0447619047619048,bettingpros_experts,2.1,0,0.0945,0.5,1
,25.5,2,LAD,carmenciorra,1,spread,2,0.16700000000000004,2,51.0,0,0.09175824175824178,bettingpros_experts,1.82,0,0.0945,0.5,1
,76.0,2,LAR,carmenciorra,1,spread,2,0.3779999999999999,2,152.0,0,0.23333333333333325,bettingpros_experts,1.62,0,0.0945,0.5,1
,29.0,2,NOR,carmenciorra,2,spread,2,-1.79,2,58.0,0,-1.0,bettingpros_experts,1.79,0,0.0,0.0,0
,-110.0,2,SAC,carmenciorra,2,spread,2,-2.1,2,-220.0,0,-1.0,bettingpros_experts,2.1,0,0.0,0.0,0
,-108.0,2,UTA,carmenciorra,1,spread,2,-0.07700000000000007,2,-216.0,0,-0.037019230769230804,bettingpros_experts,2.08,0,0.0945,0.5,1
points,-45.666666666666664,3,UNDER,colin.vuong,1,player_prop,3,-0.09799999999999998,3,-137.0,1,-0.030914826498422702,bettingpros_experts,3.1700000000000004,0,0.0945,0.5,1
,-110.0,2,UNDER,colin.vuong,1,total,2,-0.09500000000000008,2,-220.0,0,-0.04523809523809528,bettingpros_experts,2.1,0,0.0945,0.5,1
,-137.0,2,ATL,craig.r.trujillo,0,moneyline,2,1.524,2,-274.0,0,0.614516129032258,bettingpros_experts,2.48,0,0.3424,1.0,2
,-229.5,2,PHI,craig.r.trujillo,0,moneyline,2,1.242,2,-459.0,0,0.4483754512635379,bettingpros_experts,2.77,0,0.3424,1.0,2
,-585.0,2,PHX,craig.r.trujillo,1,moneyline,2,-1.41,2,-1170.0,0,-0.4134897360703812,bettingpros_experts,3.41,0,0.0945,0.5,1
rebounds,-152.5,2,OVER,dylanmccaffrey,0,player_prop,2,1.593,2,-305.0,0,0.6609958506224066,bettingpros_experts,2.41,0,0.3424,1.0,2
,-1021.5,2,CLE,gordyscott88,1,moneyline,2,-1.512,2,-2043.0,0,-0.4307692307692308,bettingpros_experts,3.51,0,0.0945,0.5,1
,-270.0,2,LAC,gordyscott88,1,moneyline,2,-0.592,2,-540.0,0,-0.22857142857142856,bettingpros_experts,2.59,0,0.0945,0.5,1
,304.0,2,MIL,gordyscott88,2,moneyline,2,-1.0,2,608.0,0,-1.0,bettingpros_experts,1.0,0,0.0,0.0,0
,340.0,2,PHX,gordyscott88,2,moneyline,2,-0.9099999999999999,2,680.0,0,-1.0,bettingpros_experts,0.9099999999999999,0,0.0,0.0,0
pts_reb,62.75,4,UNDER,gordyscott88,1,player_prop,4,0.06000000000000005,4,251.0,2,0.015915119363395243,bettingpros_experts,3.7699999999999996,0,0.0945,0.5,1
,-152.0,2,CHA,henry_harper05,1,spread,2,-0.37,2,-304.0,0,-0.1561181434599156,bettingpros_experts,2.37,0,0.0945,0.5,1
,-115.0,2,UNDER,henry_harper05,1,total,2,-0.14200000000000002,2,-230.0,0,-0.06635514018691589,bettingpros_experts,2.14,0,0.0945,0.5,1
points,-4.5,2,OVER,jacobparchert,2,player_prop,2,-2.04,2,-9.0,0,-1.0,bettingpros_experts,2.04,0,0.0,0.0,0
points,-145.0,2,UNDER,jacobparchert,1,player_prop,2,-0.3560000000000001,2,-290.0,0,-0.1514893617021277,bettingpros_experts,2.35,0,0.0945,0.5,1
assists,116.5,2,OVER,jjead76,2,player_prop,2,-1.85,2,233.0,0,-1.0,bettingpros_experts,1.85,0,0.0,0.0,0
,-114.0,2,UNDER,jjead76,2,total,2,-2.0700000000000003,1,-114.0,0,-1.0,bettingpros_experts,2.0700000000000003,0,0.0,0.0,0
,4.5,2,LAL,johnmorrow,0,moneyline,2,2.031,2,9.0,0,1.0415384615384615,bettingpros_experts,1.9500000000000002,0,0.3424,1.0,2
,250.0,2,OVER,johnmorrow,1,total,2,0.42500000000000004,1,250.0,0,0.2707006369426752,bettingpros_experts,1.5699999999999998,0,0.0945,0.5,1
,247.0,2,UNDER,johnmorrow,1,total,2,0.8559999999999999,2,494.0,0,0.7443478260869565,bettingpros_experts,1.15,0,0.0945,0.5,1
assists,-153.0,2,OVER,matt4649,2,player_prop,2,-2.4000000000000004,2,-306.0,0,-1.0,bettingpros_experts,2.4000000000000004,0,0.0,0.0,0
points,-170.33333333333334,3,OVER,matt4649,1,player_prop,3,-0.5619999999999999,3,-511.0,1,-0.15524861878453036,bettingpros_experts,3.62,0,0.0945,0.5,1
pts_reb_ast,-121.0,2,OVER,matt4649,1,player_prop,2,-0.18800000000000006,2,-242.0,0,-0.08584474885844749,bettingpros_experts,2.1900000000000004,0,0.0945,0.5,1
,-120.5,2,DEN,matt4649,2,spread,2,-2.1799999999999997,2,-241.0,0,-1.0,bettingpros_experts,2.1799999999999997,0,0.0,0.0,0
,-182.0,2,ORL,matt4649,1,spread,2,-0.45899999999999996,2,-364.0,0,-0.18658536585365854,bettingpros_experts,2.46,0,0.0945,0.5,1
,-138.5,2,PHX,matt4649,0,spread,2,1.704,2,-277.0,0,0.7441048034934498,bettingpros_experts,2.29,0,0.3424,1.0,2
,-114.5,2,UNDER,matt4649,1,total,2,-0.131,2,-229.0,0,-0.061214953271028036,bettingpros_experts,2.14,0,0.0945,0.5,1
,131.0,2,LAL,max_sigler,0,moneyline,2,2.2649999999999997,2,262.0,0,1.3092485549132946,bettingpros_experts,1.73,0,0.3424,1.0,2
points,-114.0,2,UNDER,max_sigler,0,player_prop,2,1.87,2,-228.0,0,0.8779342723004696,bettingpros_experts,2.13,0,0.3424,1.0,2
threes,-257.5,2,OVER,max_sigler,2,player_prop,2,-2.85,2,-515.0,0,-1.0,bettingpros_experts,2.85,0,0.0,0.0,0
,-148.0,2,CHA,mypickswithnoresearch,1,moneyline,2,-0.357,2,-296.0,0,-0.15127118644067794,bettingpros_experts,2.3600000000000003,0,0.0945,0.5,1
,-9.5,2,HOU,mypickswithnoresearch,0,moneyline,2,1.948,2,-19.0,0,0.945631067961165,bettingpros_experts,2.06,0,0.3424,1.0,2
,140.0,2,MEM,mypickswithnoresearch,0,moneyline,2,2.298,2,280.0,0,1.351764705882353,bettingpros_experts,1.7,0,0.3424,1.0,2
,-304.5,2,MIA,mypickswithnoresearch,0,moneyline,2,1.1909999999999998,2,-609.0,0,0.42384341637010675,bettingpros_experts,2.8099999999999996,0,0.3424,1.0,2
,-82.5,2,MIN,mypickswithnoresearch,1,moneyline,2,-0.43100000000000005,2,-165.0,0,-0.1766393442622951,bettingpros_experts,2.44,0,0.0945,0.5,1
,-715.0,2,OKC,mypickswithnoresearch,0,moneyline,2,0.512,2,-1430.0,0,0.1467048710601719,bettingpros_experts,3.49,0,0.3424,1.0,2
,-277.5,2,TOR,mypickswithnoresearch,1,moneyline,2,-0.941,2,-555.0,0,-0.32006802721088434,bettingpros_experts,2.94,0,0.0945,0.5,1
,-169.0,2,UTA,mypickswithnoresearch,2,moneyline,2,-2.49,2,-338.0,0,-1.0,bettingpros_experts,2.49,0,0.0,0.0,0
,-113.0,2,DAL,mypickswithnoresearch,2,spread,2,-2.12,2,-226.0,0,-1.0,bettingpros_experts,2.12,0,0.0,0.0,0
,-2.0,2,DET,mypickswithnoresearch,1,spread,2,-0.020000000000000018,2,-4.0,0,-0.00990099009900991,bettingpros_experts,2.02,0,0.0945,0.5,1
,-104.0,2,MIL,mypickswithnoresearch,2,spread,2,-2.04,2,-208.0,0,-1.0,bettingpros_experts,2.04,0,0.0,0.0,0
,-125.0,2,NYK,mypickswithnoresearch,1,spread,2,-0.20799999999999996,2,-250.0,0,-0.09411764705882351,bettingpros_experts,2.21,0,0.0945,0.5,1
,108.5,2,OKC,mypickswithnoresearch,1,spread,2,0.07899999999999996,2,217.0,0,0.04114583333333331,bettingpros_experts,1.92,0,0.0945,0.5,1
,-113.5,2,PHI,mypickswithnoresearch,0,spread,2,1.8780000000000001,2,-227.0,0,0.8858490566037736,bettingpros_experts,2.12,0,0.3424,1.0,2
,-274.5,2,CHA,nomadicmitch,0,moneyline,2,1.347,2,-549.0,0,0.5083018867924528,bettingpros_experts,2.65,0,0.3424,1.0,2
,215.0,2,SAC,nomadicmitch,0,moneyline,2,2.705,2,430.0,0,2.0968992248062017,bettingpros_experts,1.29,0,0.3424,1.0,2
pts_ast,-117.5,2,OVER,nukethebooks,0,player_prop,2,1.192,2,-235.0,0,0.8514285714285714,juicereel_nukethebooks,1.4,0,0.3424,1.0,2
rebounds,-137.5,2,UNDER,nukethebooks,1,player_prop,2,-0.09200000000000003,2,-275.0,0,-0.11500000000000003,juicereel_nukethebooks,0.8,0,0.0945,0.5,1
reb_ast,-125.0,2,UNDER,parkerpaduck,1,player_prop,2,-0.20799999999999996,2,-250.0,0,-0.09411764705882351,bettingpros_experts,2.21,0,0.0945,0.5,1
,-295.0,2,OVER,parkerpaduck,1,total,2,-0.954,2,-590.0,0,-0.3222972972972973,bettingpros_experts,2.96,0,0.0945,0.5,1
blocks,82.5,2,OVER,primetime897,2,player_prop,2,-1.6,2,165.0,0,-1.0,bettingpros_experts,1.6,0,0.0,0.0,0
,-766.0,2,CHA,ryanblattner51,0,moneyline,2,0.847,2,-1532.0,0,0.26888888888888884,bettingpros_experts,3.1500000000000004,0,0.3424,1.0,2
,-695.0,2,DEN,ryanblattner51,0,moneyline,2,0.63,2,-1390.0,0,0.1863905325443787,bettingpros_experts,3.38,0,0.3424,1.0,2
,-247.5,2,GSW,ryanblattner51,1,moneyline,2,-0.8450000000000001,2,-495.0,0,-0.2975352112676057,bettingpros_experts,2.84,0,0.0945,0.5,1
,-159.0,2,HOU,ryanblattner51,0,moneyline,2,1.549,2,-318.0,0,0.6322448979591836,bettingpros_experts,2.45,0,0.3424,1.0,2
